3301
48   5.5001   4.3848 249.5745   4.3034 6   0.0317   0.0199  -0.0383   0.0217   0.0000   0.0300   0.0000   0.0300
49  -2.8586   3.5205 231.1037   6.1344 6   0.0178   0.0169   0.0161   0.0248   0.0000   0.0300   0.0000   0.0300
50   3.5432   5.1089 246.5158   7.3965 6  -0.0195   0.0227   0.0137   0.0264   0.0000   0.0300   0.0000   0.0300
51   7.7877   4.3116 235.8186   5.9865 6  -0.0586   0.0210  -0.0162   0.0244   0.0000   0.0300   0.0000   0.0300
52  10.8291   3.7985 261.8080   4.0522 6   0.0373   0.0171  -0.0344   0.0191   0.0000   0.0300   0.0000   0.0300
53  -0.7258   4.7255 228.3531   5.0745 6   0.0326   0.0221  -0.0034   0.0263   0.0000   0.0300   0.0000   0.0300
54  -1.1154   3.4867 252.9609   4.6242 6   0.0159   0.0144  -0.0427   0.0189   0.0000   0.0300   0.0000   0.0300
55  -8.8729   4.1932 246.4768   6.7746 6  -0.0410   0.0217  -0.0029   0.0203   0.0000   0.0300   0.0000   0.0300
56  -0.8132   4.2220 236.8537   5.7886 6   0.0023   0.0220   0.0003   0.0273   0.0000   0.0300   0.0000   0.0300
57 -11.1142   5.8520 253.6106   7.7439 6  -0.0499   0.0263   0.0246   0.0311   0.0000   0.0300   0.0000   0.0300
58 -29.5512   4.1777 259.0506   5.6137 6  -0.0324   0.0203  -0.0241   0.0222   0.0000   0.0300   0.0000   0.0300
59 -19.0854   4.2742 242.8052   5.9448 6  -0.0363   0.0236   0.0020   0.0294   0.0000   0.0300   0.0000   0.0300
60 -20.0991   3.9336 258.1846   4.6754 6  -0.0117   0.0173   0.0079   0.0172   0.0000   0.0300   0.0000   0.0300
61  -4.7724   4.4865 240.3394   7.5433 6   0.0012   0.0236   0.0250   0.0262   0.0000   0.0300   0.0000   0.0300
62 -11.2674   3.7371 216.1900   7.8135 6  -0.0007   0.0223   0.0429   0.0370   0.0000   0.0300   0.0000   0.0300
63 -12.2300   5.1082 251.6810   5.0601 6  -0.0243   0.0214  -0.0441   0.0250   0.0000   0.0300   0.0000   0.0300
64   6.1900   4.1056 230.2310   6.0713 6  -0.0109   0.0203   0.0433   0.0288   0.0000   0.0300   0.0000   0.0300
65 -14.3382   4.8998 234.6706   7.6221 6   0.0267   0.0245   0.0152   0.0332   0.0000   0.0300   0.0000   0.0300
66  -7.8433   3.8455 241.2908   6.7063 6  -0.0148   0.0193  -0.0254   0.0313   0.0000   0.0300   0.0000   0.0300
67  -2.2594   4.4557 222.2264   6.1543 6   0.0202   0.0250   0.0123   0.0296   0.0000   0.0300   0.0000   0.0300
68  -9.1971   4.6082 238.3745   6.3588 6  -0.0015   0.0213   0.0061   0.0259   0.0000   0.0300   0.0000   0.0300
69 -12.8281   5.7760 241.7680   6.3070 6  -0.0423   0.0244  -0.0063   0.0307   0.0000   0.0300   0.0000   0.0300
70  -8.4171   4.1035 238.0454   7.3165 6  -0.0253   0.0241   0.0039   0.0363   0.0000   0.0300   0.0000   0.0300
71   2.6501   5.2824 237.0018   6.1554 6   0.0159   0.0262   0.0089   0.0282   0.0000   0.0300   0.0000   0.0300
72  -6.4429   5.1280 226.9471   7.0585 6  -0.0407   0.0239   0.0238   0.0285   0.0000   0.0300   0.0000   0.0300
73 -13.0858   6.6465 247.7331   8.5255 6   0.0317   0.0256   0.0323   0.0282   0.0000   0.0300   0.0000   0.0300
74  -2.0524   3.4877 219.3060   8.2339 6  -0.0588   0.0215   0.0749   0.0385   0.0000   0.0300   0.0000   0.0300
75 -12.6404   5.6289 236.8511   7.4057 6   0.0191   0.0278  -0.0572   0.0366   0.0000   0.0300   0.0000   0.0300
76 -10.2918   4.3771 241.9662   5.3146 6  -0.0355   0.0213  -0.0344   0.0226   0.0000   0.0300   0.0000   0.0300
77  -2.3537   5.5178 219.3210   6.6949 6  -0.0054   0.0306   0.0619   0.0324   0.0000   0.0300   0.0000   0.0300
78  -4.8143   4.9009 246.4886   6.3299 6   0.0020   0.0225   0.0157   0.0256   0.0000   0.0300   0.0000   0.0300
79  -9.8430   4.1167 232.5500   6.4842 6  -0.0302   0.0194   0.0512   0.0293   0.0000   0.0300   0.0000   0.0300
80  12.5704   4.5553 234.3898   7.3101 6  -0.0486   0.0218   0.0303   0.0269   0.0000   0.0300   0.0000   0.0300
81  -3.2755   4.3513 241.7314   6.0345 6   0.0390   0.0224  -0.0755   0.0287   0.0000   0.0300   0.0000   0.0300
82  -9.9886   4.4302 272.2271   5.5946 6   0.0495   0.0152   0.0367   0.0201   0.0000   0.0300   0.0000   0.0300
83 -15.7011   5.1950 224.7322   6.2890 6  -0.0467   0.0309  -0.0149   0.0303   0.0000   0.0300   0.0000   0.0300
84   6.2006   4.2927 259.8166   4.3702 6   0.0141   0.0180  -0.0302   0.0169   0.0000   0.0300   0.0000   0.0300
85 -13.2874   4.1648 236.1885   5.4693 6   0.0113   0.0205  -0.0304   0.0258   0.0000   0.0300   0.0000   0.0300
86  -2.8740   5.4741 274.8160   5.8860 6   0.0268   0.0201   0.0105   0.0190   0.0000   0.0300   0.0000   0.0300
87  11.9768   3.5585 262.0418   4.9926 6   0.0165   0.0150   0.0262   0.0150   0.0000   0.0300   0.0000   0.0300
88  -2.2381   3.7365 236.3516   5.3689 6  -0.0490   0.0201   0.0253   0.0248   0.0000   0.0300   0.0000   0.0300
